tmdb_id,title,year,genres,runtime,tmdb_rating,poster_path,valence,arousal,dominance,absorption,hedonic,eudaimonic,psych_rich,emotional_arc,dominant_emotions,mood_tags,watch_context,vibe_sentence,pacing,ending_type,comfort_level,safety_warnings,conversation_potential,rt_critic,rt_audience,imdb_rating
718838,Mothering Sunday,2021,"[""Romance"",""Drama""]",104,5.432,/unZ7vPgxMTxWrpPGIkAVSqgdryv.jpg,0.15,0.25,0.35,0.72,0.2,0.75,0.65,oedipus,"[""sadness"",""longing"",""trust""]","[""bittersweet-romance"",""class-divide"",""lost-love"",""post-war-melancholy"",""coming-of-age"",""quiet-devastation""]","[""solo"",""date""]",Spring afternoon romance shadowed by inevitable loss and the weight of circumstance.,slow-burn,bittersweet,0.55,"[""sudden-grief""]",0.72,78,64,6.1
718930,Bullet Train,2022,"[""Action"",""Comedy"",""Thriller""]",126,7.414,/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,0.55,0.75,0.65,0.45,0.75,0.25,0.35,building,"[""joy"",""anticipation"",""surprise""]","[""action-spectacle"",""dark-humor"",""escalation"",""chaos"",""hitman"",""high-stakes""]","[""friends"",""date""]",Colorful chaos and snappy banter careening toward delightful mayhem.,relentless,twist,0.72,"[]",0.55,54,76,7.3
719164,Women,2021,"[""Thriller""]",90,4.692,/yTgSMm9LRXVGxfaKqmlPCcQx5RJ.jpg,-0.65,0.72,-0.58,0.62,0.15,0.25,0.35,riches-to-rags,"[""fear"",""disgust"",""sadness""]","[""serial-killer"",""abduction"",""exploitation"",""psychological-torture"",""survival-thriller"",""dark""]","[""solo""]",Suffocating dread and helplessness in a predator's grip.,building,unsettling,0.25,"[""graphic-violence"",""sexual-assault"",""torture""]",0.4,,91,4.2
719221,Tarot,2024,"[""Horror""]",92,6.376,/gAEUXC37vl1SnM7PXsHTF23I2vq.jpg,-0.35,0.55,-0.4,0.35,0.3,0.25,0.2,man-in-a-hole,"[""fear"",""sadness""]","[""supernatural"",""cursed-object"",""group-peril"",""fate"",""tragedy""]","[""friends"",""solo""]",Predictable supernatural dread with competent scares but hollow emotional weight.,building,devastating,0.55,"[""sudden-grief""]",0.4,,,4.8
719256,Jesus Revolution,2023,"[""Drama"",""History""]",120,6.768,/A3qqrl8lJvlpRCwkbUEADXzVaDC.jpg,0.72,0.38,0.68,0.42,0.65,0.58,0.28,man-in-a-hole,"[""joy"",""hope""]","[""redemption"",""coming-of-age"",""found-family"",""faith"",""1970s-nostalgia"",""inspirational""]","[""solo"",""family"",""friends""]",Warm spiritual awakening with soft-focus earnestness and sentimental comfort.,building,uplifting,0.82,"[]",0.38,62,99,7.1
719410,Your Name Engraved Herein,2020,"[""Romance"",""Drama""]",115,7.852,/m3y8B4beaYjGltS7G2zltURfaUD.jpg,-0.3,0.35,-0.4,0.72,0.4,0.8,0.65,riches-to-rags,"[""sadness"",""trust"",""anticipation""]","[""first-love"",""coming-of-age"",""forbidden-romance"",""period-piece"",""closeted-identity"",""bittersweet""]","[""solo"",""date""]",Stolen moments glowing against a wall of silence and shame.,slow-burn,bittersweet,0.35,"[""sudden-grief""]",0.8,89,90,7.3
719463,Haute Couture,2021,"[""Drama""]",96,6.088,/srN0iA97EfjZReGlGyDNcDh8ZPs.jpg,0.65,0.35,0.7,0.62,0.55,0.8,0.58,man-in-a-hole,"[""trust"",""joy"",""sadness""]","[""mentorship"",""craft"",""redemption"",""intergenerational"",""French-cinema"",""found-family""]","[""solo"",""date""]","Quiet grace unfolds through needle and thread, healing both hands.",slow-burn,uplifting,0.82,"[]",0.68,,,6.2
719763,Sorority Secrets,2020,"[""TV Movie"",""Thriller"",""Mystery""]",91,5.3,/IjCbz1wuRRqmSQsAqALcTkDwt2.jpg,-0.35,0.62,-0.4,0.48,0.25,0.35,0.2,man-in-a-hole,"[""fear"",""surprise"",""anger""]","[""thriller"",""betrayal"",""institutional-corruption"",""survival"",""trust-issues"",""dark-secrets""]","[""friends"",""solo""]","Paranoid tension wrapped in collegiate charm, turning toxic fast.",building,triumphant,0.55,"[""sexual-assault"",""graphic-violence""]",0.62,,,4.7
719949,Khuda Haafiz,2020,"[""Action"",""Thriller""]",134,7,/4Glh9LgdsmlQxhUUKnCROHWdrsU.jpg,-0.35,0.72,0.45,0.68,0.25,0.62,0.38,man-in-a-hole,"[""fear"",""anger"",""determination""]","[""rescue-mission"",""marital-crisis"",""human-trafficking"",""survival-thriller"",""righteous-anger""]","[""solo"",""friends""]",Desperate husband versus foreign darkness—righteous fury fueling an impossible rescue.,building,triumphant,0.42,"[""human-trafficking"",""abduction"",""graphic-violence""]",0.68,,,7.1
720026,Butchers,2020,"[""Horror""]",93,5.1,/k4jWlViz5VhDZdyWG786pMBQuY3.jpg,-0.65,0.72,-0.55,0.38,0.42,0.15,0.18,man-in-a-hole,"[""fear"",""disgust"",""surprise""]","[""torture"",""hillbilly-horror"",""survival"",""gore"",""sadism"",""isolation""]","[""solo"",""friends""]",Visceral dread punctuated by explosive violence at an isolated slaughterhouse.,building,unsettling,0.28,"[""graphic-violence"",""torture""]",0.42,43,,4.6
720271,Georama Boy Panorama Girl,2020,"[""Drama""]",105,7.4,/zGuFsppqLqJXk6EigMw1FMGUVB4.jpg,0.15,0.35,0.25,0.62,0.3,0.68,0.55,oedipus,"[""sadness"",""longing"",""disappointment""]","[""unrequited-love"",""tokyo-melancholy"",""coming-of-age"",""romantic-disappointment"",""perspective-shift""]","[""solo"",""date""]","Quiet heartbreak set against neon-lit Tokyo streets, love that arrives uninvited.",slow-burn,bittersweet,0.55,"[]",0.72,,,5.9
720272,Terrible Jungle,2020,"[""Comedy"",""Adventure""]",91,5.155,/e3FOSv0Ngg7rsYpy1FUeIVKryYf.jpg,0.35,0.62,0.25,0.48,0.58,0.32,0.45,man-in-a-hole,"[""fear"",""surprise"",""joy""]","[""misadventure"",""fish-out-of-water"",""dark-comedy"",""jungle-chaos"",""mother-son"",""culture-clash""]","[""friends"",""solo""]",Hapless academic eaten alive by reality and Amazonian dysfunction.,building,bittersweet,0.62,"[]",0.58,,,5.4
720321,Breathe,2024,"[""Action"",""Science Fiction"",""Mystery"",""Thriller""]",93,5.636,/wTW2t8ocWDlHns8I7vQxuqkyK58.jpg,-0.15,0.68,0.35,0.62,0.25,0.58,0.45,man-in-a-hole,"[""fear"",""anticipation"",""sadness""]","[""survival"",""scarcity"",""desperation"",""moral-stakes"",""resource-conflict"",""isolation""]","[""solo"",""friends""]",Suffocating tension as strangers breach your last sanctuary.,building,ambiguous,0.42,"[]",0.72,,,4.3
720557,Tiger 3,2023,"[""Action"",""Adventure"",""Thriller""]",155,5.8,/hVYSsDvXPkTNE9WNOUQzbn2Imvj.jpg,0.35,0.8,0.45,0.55,0.7,0.5,0.3,man-in-a-hole,"[""fear"",""anger"",""anticipation""]","[""high-stakes"",""action-spectacle"",""loyalty-conflict"",""revenge"",""patriotism"",""family-stakes""]","[""friends"",""date""]",Explosive intensity with moral ambiguity underneath the adrenaline.,relentless,triumphant,0.65,"[]",0.6,,,5.6
720755,The Kid Detective,2020,"[""Comedy"",""Drama"",""Mystery""]",99,6.604,/2WrT8AZUcDicvf5m8KVgspQEHK3.jpg,-0.35,0.55,-0.4,0.72,0.45,0.65,0.7,oedipus,"[""sadness"",""dark-humor"",""surprise""]","[""neo-noir"",""dark-comedy"",""disillusionment"",""small-town-decay"",""false-hope"",""tonal-dexterity""]","[""solo"",""friends""]","Wry nostalgia curdling into genuine dread, a hangover you can't shake.",building,twist,0.4,"[""sudden-grief"",""child-harm""]",0.8,85,76,7
720796,Yaara,2020,"[""Action"",""Drama""]",131,5.667,/yRnJ6rDEWSoWWAZMpGeILLjc1G6.jpg,-0.35,0.65,-0.25,0.62,0.45,0.58,0.42,riches-to-rags,"[""sadness"",""anger"",""anticipation""]","[""crime-drama"",""redemption-struggle"",""friendship-tested"",""betrayal"",""past-haunts"",""survival""]","[""solo"",""friends""]","Gritty descent through crime's aftermath, where freedom feels like another cage.",building,bittersweet,0.48,"[""graphic-violence"",""sudden-grief""]",0.72,,,5.9
720851,Girl's Revenge,2020,"[""Drama""]",81,5.5,/b3bkRhpPJ4qQfINJ1BRZoqrK0kc.jpg,-0.45,0.55,-0.35,0.65,0.2,0.7,0.55,oedipus,"[""anger"",""sadness"",""disgust""]","[""bullying"",""revenge"",""betrayal"",""dark-friendship"",""social-destruction"",""vindication""]","[""solo"",""friends""]",Rage and betrayal simmering beneath a search for truth that burns everything down.,building,unsettling,0.35,"[""sexual-assault"",""bullying"",""psychological-manipulation""]",0.78,,,5.9
721048,Bell Bottom,2021,"[""Action"",""Thriller""]",123,6.3,/aSY5LBwNdpMReaZjGBbcB1kvrHU.jpg,0.55,0.72,0.68,0.62,0.68,0.59,0.42,man-in-a-hole,"[""anticipation"",""trust"",""joy""]","[""spy-thriller"",""national-pride"",""retro-1980s"",""high-stakes"",""redemption"",""covert-operation""]","[""friends"",""family""]",Slick 80s espionage with patriotic fervor and stylish tension.,building,triumphant,0.72,"[]",0.58,,,6.1
721173,Good Mother 3,2019,"[""Romance""]",70,5.8,/s65C2cKJeqbHVQHPOaOcp7asdFv.jpg,-0.3,0.55,-0.4,0.25,0.4,0.05,0.1,man-in-a-hole,"[""desire"",""anxiety"",""surprise""]","[""softcore"",""erotic-tension"",""family-conflict"",""desperation"",""infidelity""]","[""solo""]",Cheap thrills wrapped in financial desperation and forbidden attraction.,steady,ambiguous,0.25,"[]",0.2,,,
721482,Dear Tenant,2020,"[""Drama""]",106,6.9,/cf1snn7PSimx4jTjvNF9HKJBhi9.jpg,-0.35,0.45,-0.25,0.72,0.15,0.85,0.68,oedipus,"[""sadness"",""tenderness"",""anger""]","[""queer-love"",""loss"",""found-family"",""legal-injustice"",""intergenerational-bond"",""grief""]","[""solo"",""date""]",Tender intimacy shattered by institutional indifference and legal cruelty.,slow-burn,devastating,0.35,"[""sudden-grief""]",0.82,,,7.3
721625,Songbird,2020,"[""Science Fiction"",""Thriller""]",85,6.175,/pm7pstYup0ZHpImjT0k6YyxGVkX.jpg,-0.15,0.72,0.35,0.38,0.42,0.18,0.22,man-in-a-hole,"[""fear"",""anticipation"",""anger""]","[""pandemic-anxiety"",""survival"",""dystopian"",""isolation"",""action-thriller"",""romance-under-siege""]","[""solo"",""friends""]","Adrenaline-fueled paranoia set against lockdown claustrophobia, darkly propulsive.",relentless,triumphant,0.35,"[]",0.58,9,31,4.8
721656,"Happy Halloween, Scooby-Doo!",2020,"[""Family"",""Animation"",""Mystery"",""Comedy"",""Horror""]",77,7.786,/ojSrGq5qIBObrodYilJQPXSYv6r.jpg,0.72,0.58,0.75,0.35,0.82,0.45,0.28,man-in-a-hole,"[""joy"",""surprise""]","[""halloween"",""found-family"",""lighthearted-mystery"",""nostalgia"",""wholesome-spooky""]","[""family"",""friends""]",Candy-colored Halloween fun that doesn't take itself seriously.,steady,triumphant,0.88,"[]",0.32,,50,6.2
721686,Cells at Work!! The Return of the Strongest Enemy: A Huge Uproar in the Body’s Bowels!,2020,"[""Animation"",""Action"",""Comedy""]",112,6.9,/kY6XTUvMtQnTiqILvyH6HMjtp9S.jpg,0.65,0.62,0.72,0.48,0.75,0.58,0.54,man-in-a-hole,"[""joy"",""anticipation"",""fear""]","[""educational"",""action-comedy"",""teamwork"",""health-positive"",""cute-chaos"",""slice-of-life""]","[""solo"",""friends"",""family""]","Microscopic heroes battling invaders with charm, humor, and genuine wonder.",steady,triumphant,0.82,"[]",0.58,,,6.7
722149,Luther: The Fallen Sun,2023,"[""Crime"",""Mystery"",""Thriller""]",129,6.636,/xsW7M4b4gawgFKCzcXHL2MSeswj.jpg,-0.15,0.72,0.35,0.58,0.52,0.31,0.28,man-in-a-hole,"[""anger"",""fear"",""anticipation""]","[""dark-obsession"",""revenge"",""cat-and-mouse"",""psychological-thriller"",""redemption""]","[""solo"",""friends""]",Grim cat-and-mouse hunt fueled by desperation and damaged pride.,building,ambiguous,0.42,"[""graphic-violence""]",0.62,68,85,6.4
722261,Kissed,2020,"[""Horror""]",6,6.3,/916VVmcIMnoDeR4B3sPjz6Bnqpv.jpg,-0.8,0.6,-0.7,0.75,0.1,0.7,0.8,oedipus,"[""sadness"",""disgust"",""fear""]","[""dark-obsession"",""isolation"",""psychological-horror"",""unrequited-love"",""morbidity"",""tragic""]","[""solo""]",Descending into a beautiful darkness that consumes everything beautiful.,building,devastating,0.15,"[""sexual-assault"",""graphic-violence"",""necrophilia""]",0.8,,,5.9
722282,Gallant Indies,2021,"[""Documentary""]",108,7.4,/mQXBnWEZk2YbzncD4TzAd768wWl.jpg,0.75,0.62,0.8,0.68,0.78,0.82,0.85,rags-to-riches,"[""joy"",""anticipation"",""trust""]","[""creative-collaboration"",""cultural-fusion"",""artistic-triumph"",""transformation"",""dance"",""music""]","[""solo"",""friends""]",Witnessing tradition and rebellion dance together in perfect sync.,building,triumphant,0.85,"[]",0.72,,,6.8
722778,The Hand of God,2021,"[""Drama""]",130,7.534,/kreVxr5moB7K52IGGV1BGAn6nq1.jpg,0.35,0.45,0.5,0.75,0.4,0.8,0.75,man-in-a-hole,"[""sadness"",""joy"",""surprise""]","[""coming-of-age"",""nostalgia"",""italian-cinema"",""grief-and-growth"",""family-trauma"",""magical-realism""]","[""solo"",""date""]","Vivid memory drowning in baroque color and sudden, obliterating loss.",episodic,bittersweet,0.55,"[""sudden-grief""]",0.8,83,76,7.3
722798,The Door into Summer,2021,"[""Science Fiction"",""Drama""]",118,6.42,/n82h2wqgV5VjviHHWShBoOSBy.jpg,0.45,0.55,0.5,0.78,0.55,0.75,0.72,man-in-a-hole,"[""sadness"",""anticipation"",""joy""]","[""time-travel"",""regret"",""redemption"",""lost-love"",""sci-fi-drama"",""bittersweet""]","[""solo"",""date""]","Melancholic time-hopping through decades of loss, searching for one moment to change everything.",building,bittersweet,0.62,"[""sudden-grief""]",0.78,,,6.4
722800,The Drover's Wife: The Legend of Molly Johnson,2022,"[""Drama"",""Western"",""Thriller""]",109,5.722,/uvPHL0ADhbYGFBVpAaWiV0wOrOJ.jpg,-0.25,0.65,0.35,0.72,0.25,0.78,0.68,man-in-a-hole,"[""fear"",""trust"",""sadness""]","[""survival"",""found-family"",""identity-reckoning"",""frontier-isolation"",""redemption"",""indigenous-solidarity""]","[""solo"",""date""]","Dust, vulnerability, and the slow recognition of kinship under siege.",building,bittersweet,0.55,"[""sudden-grief"",""child-harm""]",0.82,,,6.5
722802,Liar x Liar,2021,"[""Comedy"",""Romance""]",117,7.784,/yCiIfhvAtVidv2fszFZESci9tVx.jpg,0.65,0.58,0.72,0.48,0.78,0.42,0.35,man-in-a-hole,"[""joy"",""anticipation"",""surprise""]","[""romantic-comedy"",""mistaken-identity"",""stepsibling-romance"",""transformation"",""chaotic-energy""]","[""date"",""friends""]",Butterflies and chaos colliding—fun secrets unraveling in real time.,building,bittersweet,0.72,"[]",0.58,,,5.9
722913,Malcolm & Marie,2021,"[""Drama"",""Romance""]",106,7,/bdidDnAZwchN5vTenoNuhGPJTri.jpg,-0.35,0.62,-0.15,0.78,0.25,0.55,0.48,oedipus,"[""anger"",""sadness""]","[""toxic-love"",""relationship-reckoning"",""emotional-intensity"",""vulnerability"",""quarantine-intimacy"",""self-destruction""]","[""solo"",""date""]","Two people tearing each other apart in a beautiful, suffocating house.",relentless,ambiguous,0.32,"[""psychological-manipulation""]",0.72,57,67,6.6
722926,Skin: A History of Nudity in the Movies,2020,"[""Documentary""]",131,6.519,/zjQNcvUianPh2qx98hYttIVaeYa.jpg,0.55,0.35,0.65,0.72,0.45,0.75,0.7,steady,"[""surprise"",""anticipation"",""trust""]","[""film-history"",""cultural-analysis"",""nudity"",""gender-inequality"",""cinema-studies"",""social-commentary""]","[""solo"",""friends""]","Curious intellectual romp through a century of Hollywood skin, part archive fever dream.",episodic,uplifting,0.7,"[]",0.78,85,75,6.7
723072,Host,2020,"[""Horror""]",56,6.469,/h7dZpJDORYs5c56dydbrLFkEXpE.jpg,-0.72,0.78,-0.55,0.68,0.35,0.42,0.58,man-in-a-hole,"[""fear"",""surprise"",""anticipation""]","[""supernatural-dread"",""isolation"",""found-footage"",""lockdown-anxiety"",""digital-horror"",""paranoia""]","[""friends"",""solo""]",Trapped in a glitching Zoom call with something that wants you dead.,relentless,unsettling,0.28,"[""graphic-violence"",""sudden-grief""]",0.72,99,71,6.5
723343,Date A Bullet: Nightmare or Queen,2020,"[""Animation"",""Action"",""Romance"",""Science Fiction""]",29,7.7,/xXUGzAVZUN1l5RvKBIhQ9c0z3cm.jpg,0.65,0.72,0.58,0.55,0.72,0.32,0.38,man-in-a-hole,"[""joy"",""anticipation"",""surprise""]","[""action-packed"",""romantic-tension"",""anime-spectacle"",""fan-service"",""supernatural-intrigue"",""character-driven""]","[""friends"",""solo""]",High-octane supernatural romance with flashy action and playful character drama.,relentless,twist,0.74,"[]",0.62,,,7
723347,Robots,2023,"[""Comedy"",""Science Fiction"",""Romance"",""Fantasy""]",93,5.557,/5BAqLXrPD4ra3zA07lVsozK6sEj.jpg,0.65,0.58,0.72,0.42,0.75,0.58,0.35,man-in-a-hole,"[""joy"",""surprise""]","[""romantic-comedy"",""found-family"",""underdog"",""redemption"",""quirky"",""heist""]","[""friends"",""date""]",Whimsical chaos and sarcasm wrapped in chrome and heartfelt schemes.,building,triumphant,0.78,"[]",0.62,,,5.5
723393,In Dreams,2023,"[""Thriller"",""Horror""]",82,3.8,/eE7EuBQeBHCTs3LWB1fQ8vllEkk.jpg,-0.65,0.72,-0.55,0.68,0.15,0.45,0.52,man-in-a-hole,"[""fear"",""sadness"",""anger""]","[""psychological-horror"",""maternal-grief"",""nightmare-logic"",""unreliable-reality"",""obsession"",""vengeance""]","[""solo""]",Drowning in a fever dream where grief and madness become indistinguishable.,relentless,unsettling,0.25,"[""child-harm"",""sudden-grief"",""psychological-manipulation""]",0.72,,,4.4
723419,Mr. Harrigan's Phone,2022,"[""Drama"",""Horror"",""Mystery""]",105,6.389,/gPn9e8eP7TeKQU4IeWAMzOajR40.jpg,0.15,0.35,0.45,0.55,0.3,0.65,0.4,man-in-a-hole,"[""sadness"",""fear"",""trust""]","[""grief"",""coming-of-age"",""friendship"",""small-town-isolation"",""mortality"",""supernatural-realism""]","[""solo"",""family""]",Melancholy autumn afternoons with quiet dread lurking beneath.,slow-burn,bittersweet,0.65,"[""sudden-grief""]",0.6,45,50,6
723640,My Love,2021,"[""Romance"",""Drama""]",115,7.259,/2nsoI0iS0ToExEvIoKIR9G9NSSy.jpg,0.65,0.45,0.6,0.55,0.7,0.75,0.45,man-in-a-hole,"[""joy"",""sadness"",""anticipation""]","[""first-love"",""reunion"",""coming-of-age"",""long-distance"",""bittersweet-romance"",""nostalgia""]","[""date"",""solo""]",Fifteen years of ache crystallized into one perfect moment of recognition.,slow-burn,bittersweet,0.75,"[]",0.7,,,6.3
724089,Gabriel's Inferno: Part II,2020,"[""Romance"",""Drama""]",106,8.367,/x5o8cLZfEXMoZczTYWLrUo1P7UJ.jpg,0.45,0.35,0.55,0.62,0.5,0.68,0.42,man-in-a-hole,"[""sadness"",""anticipation"",""trust""]","[""romantic-tension"",""second-chances"",""emotional-stakes"",""yearning"",""redemption""]","[""solo"",""date""]",Aching separation with the quiet hope of reconciliation still possible.,slow-burn,bittersweet,0.72,"[]",0.58,,,6.3
724106,R-Rated Idol Seung-ha's Sex Scandal,2020,"[""Drama"",""Romance""]",79,6.75,/btpk0Y0m9MjvMCfgrW0i0d7fpd1.jpg,0.4,0.55,0.5,0.45,0.6,0.35,0.3,man-in-a-hole,"[""surprise"",""sadness"",""joy""]","[""romantic-tension"",""friendship-tested"",""love-triangle"",""reconciliation"",""korean-drama""]","[""solo"",""date""]",Tangled hearts and fractured friendships finding their way back to each other.,building,bittersweet,0.65,"[]",0.5,,,7.1
724108,R-Rated Idol Seung-ha's Fancy Walk,2020,"[""Drama"",""Romance""]",78,7.4,/l0jd4v2490rC9oqwnEOVJ6KNK3x.jpg,0.15,0.55,0.35,0.4,0.5,0.25,0.2,oedipus,"[""anger"",""surprise"",""sadness""]","[""jealousy"",""betrayal"",""romantic-tension"",""relationship-drama"",""bittersweet""]","[""solo"",""date""]",Erotic tension and friendship fracturing in 78 minutes of escalating resentment.,building,unsettling,0.4,"[""betrayal-focused""]",0.6,,,5.9
724109,Hole-in-law,2020,"[""Romance""]",95,5.5,/ZAhAOX5RsstfrbLtkSjiUZGgw2.jpg,0.35,0.62,0.45,0.38,0.58,0.22,0.18,oedipus,"[""jealousy"",""desire"",""frustration""]","[""jealousy"",""love-triangle"",""possessiveness"",""adult-desires"",""insecurity""]","[""solo""]",Erotic tension and wounded pride colliding in late-night moments.,steady,ambiguous,0.42,"[]",0.28,,,5.6
724209,Heart of Stone,2023,"[""Action"",""Crime"",""Thriller""]",122,6.7,/vB8o2p4ETnrfiWEgVxHmHWP9yRl.jpg,0.35,0.72,0.58,0.42,0.48,0.15,0.18,building,"[""anticipation"",""excitement"",""disappointment""]","[""spy-thriller"",""high-stakes"",""formulaic"",""competent-but-hollow"",""action-spectacle""]","[""friends""]","Slick action sequences over hollow emotional core, entertaining surface.",building,triumphant,0.72,"[]",0.28,,,5.7
724273,"Kiss Him, Not Me",2020,"[""Romance"",""Comedy""]",90,6.3,/oCocxd4GeHNcaHa2BsCedkdSGHr.jpg,0.75,0.6,0.7,0.55,0.8,0.45,0.5,man-in-a-hole,"[""joy"",""surprise""]","[""romantic-comedy"",""fujoshi-culture"",""self-acceptance"",""found-family"",""light-hearted"",""wish-fulfillment""]","[""friends"",""date""]",Bubbly chaos where the girl wins by not playing along.,steady,uplifting,0.8,"[]",0.6,,,5.7
724315,Alpha Code,2020,"[""Science Fiction""]",97,5.2,/mdqU9Jk3wGpITuFn707JSFTQhxe.jpg,0.35,0.45,0.4,0.55,0.38,0.58,0.62,man-in-a-hole,"[""anticipation"",""trust"",""surprise""]","[""alien-mystery"",""spiritual-awakening"",""conspiracy"",""found-family"",""metaphysical""]","[""solo"",""friends""]",Quirky sci-fi mystery with meditation as the key to cosmic truth.,building,uplifting,0.72,"[]",0.68,,,3.5
